organization_id,OrganizationName,specialty,procedure_id,procedure_name,protocol_id,protocol_name,status,codes,material_id,material_name,material_type,material_subtype,manufacturer,price,hold,article_number,surgeon_specific_action,surgeon_name,surgeon_surname
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85423,Light handles,DISPOSABLE,,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85424,In-out catheter,DISPOSABLE,,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85448,Syringe 20ml,DISPOSABLE,,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85579,General Laparoscopy Tray,INSTRUMENT,,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85581,Gynae Laparoscopy Pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85582,Chloraprep stick large,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85583,Laparoscopic Scissors,DISPOSABLE,,,,1,,ADDED,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85585,Suction and Irrigation,DISPOSABLE,,,,1,,ADDED,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85586,Instrument Pouch,DISPOSABLE,,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85587,Smoke filter/Megadyne,DISPOSABLE,,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85589,Balloon port 12 mm (COR47),DISPOSABLE,,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85590,Balloon dual port 5mm (CFR12),DISPOSABLE,,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85593,J Vicryl ((9335),DISPOSABLE,SUTURES,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85594,Monocryl 3-0 (3213},DISPOSABLE,SUTURES,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85597,Prolene 2-0 on straight needle (8571),DISPOSABLE,SUTURES,,,1,,ADDED,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85598,Bowel sizers,INSTRUMENT,,,,1,,ADDED,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85599,Miss Ahmad Laparoscopic Extra Trays,INSTRUMENT,,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85602,Harmonic handpiece,INSTRUMENT,,,,1,,ADDED,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85605,Harmonic Scalpel,DISPOSABLE,,,,1,,ADDED,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,85612,Anti-fog,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,ADDED,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,295,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",7766,"Diagnostic Laparoscopy +/- Treatment including Cystectomy, Salpingectomy / Oophrectomy",Published,,109802,Layhey,INSTRUMENT,,,,1,,ADDED,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,85423,Light handles,DISPOSABLE,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,85424,In-out catheter,DISPOSABLE,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,85446,Finger switch diathermy,DISPOSABLE,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,86298,Major vaginal pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,86441,Vaginal Hysterectomy Tray,INSTRUMENT,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,86523,Lonestar,DISPOSABLE,,,,1,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,87437,Fingerswitch Diathermy,DISPOSABLE,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,85423,Light handles,DISPOSABLE,,,,0,,DEFAULT,Dr.,Farrell
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,85424,In-out catheter,DISPOSABLE,,,,0,,DEFAULT,Dr.,Farrell
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,85441,Vicryl 0 (W9138),DISPOSABLE,SUTURES,,,0,,ADDED,Dr.,Farrell
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,85444,Filter Needle,DISPOSABLE,,,,0,,ADDED,Dr.,Farrell
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,86298,Major vaginal pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,Dr.,Farrell
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,86441,Vaginal Hysterectomy Tray,INSTRUMENT,,,,0,,DEFAULT,Dr.,Farrell
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,86443,Catheter 12,DISPOSABLE,,,,0,,ADDED,Dr.,Farrell
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,86444,Bottom tray,INSTRUMENT,,,,0,,ADDED,Dr.,Farrell
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,86523,Lonestar,DISPOSABLE,,,,0,,ADDED,Dr.,Farrell
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,467,Vaginal Hysterectomy.,7950,Vaginal Hysterectomy,Published,,87437,Fingerswitch Diathermy,DISPOSABLE,,,,0,,DEFAULT,Dr.,Farrell
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,523,Surgical Evacuation of Retained Products of Conception for All Surgeons,7768,Surgical Evacuation of Retained Products of Conception for All Surgeons.,Published,,85418,D&C tray,INSTRUMENT,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,523,Surgical Evacuation of Retained Products of Conception for All Surgeons,7768,Surgical Evacuation of Retained Products of Conception for All Surgeons.,Published,,85421,D&C Pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,523,Surgical Evacuation of Retained Products of Conception for All Surgeons,7768,Surgical Evacuation of Retained Products of Conception for All Surgeons.,Published,,85424,In-out catheter,DISPOSABLE,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,523,Surgical Evacuation of Retained Products of Conception for All Surgeons,7768,Surgical Evacuation of Retained Products of Conception for All Surgeons.,Published,,85433,Suction Device,OTHER,DEVICE,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,523,Surgical Evacuation of Retained Products of Conception for All Surgeons,7768,Surgical Evacuation of Retained Products of Conception for All Surgeons.,Published,,86226,Large suction tubing,DISPOSABLE,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,523,Surgical Evacuation of Retained Products of Conception for All Surgeons,7768,Surgical Evacuation of Retained Products of Conception for All Surgeons.,Published,,86227,Flexible Curettes,DISPOSABLE,,,,1,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,523,Surgical Evacuation of Retained Products of Conception for All Surgeons,7768,Surgical Evacuation of Retained Products of Conception for All Surgeons.,Published,,86228,Rigid Curette,DISPOSABLE,,,,1,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85417,General Tray,INSTRUMENT,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85418,D&C tray,INSTRUMENT,,,,1,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85421,D&C Pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85425,Discarder pad,DISPOSABLE,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85431,Diathermy Device,OTHER,DEVICE,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85455,Handheld Diathermy,DISPOSABLE,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,86441,Vaginal Hysterectomy Tray,INSTRUMENT,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85418,D&C tray,INSTRUMENT,,,,1,,DEFAULT,Dr,Ahmad (Salford)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85421,D&C Pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,Dr,Ahmad (Salford)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85425,Discarder pad,DISPOSABLE,,,,0,,DEFAULT,Dr,Ahmad (Salford)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85454,Blade 15,DISPOSABLE,,,,0,,ADDED,Dr,Ahmad (Salford)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85455,Handheld Diathermy,DISPOSABLE,,,,0,,DEFAULT,Dr,Ahmad (Salford)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,86298,Major vaginal pack,DISPOSABLE,DRAPING,,,0,,ADDED,Dr,Ahmad (Salford)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,86316,Vicryl Rapide 2-0 (9941),DISPOSABLE,SUTURES,,,0,,ADDED,Dr,Ahmad (Salford)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,86323,Vicryl rapide 3-0 (9923),DISPOSABLE,SUTURES,,,0,,ADDED,Dr,Ahmad (Salford)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,86441,Vaginal Hysterectomy Tray,INSTRUMENT,,,,0,,ADDED,Dr,Ahmad (Salford)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,86446,Atrauman,DISPOSABLE,WOUNDCARE,,,0,,ADDED,Dr,Ahmad (Salford)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,86447,Blue hypodermic,DISPOSABLE,,,,0,,ADDED,Dr,Ahmad (Salford)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85418,D&C tray,INSTRUMENT,,,,1,,DEFAULT,Dr.,Karavolos
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85425,Discarder pad,DISPOSABLE,,,,0,,DEFAULT,Dr.,Karavolos
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85451,Vicryl 2-0 (9136),DISPOSABLE,SUTURES,,,0,,ADDED,Dr.,Karavolos
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85455,Handheld Diathermy,DISPOSABLE,,,,0,,DEFAULT,Dr.,Karavolos
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,86298,Major vaginal pack,DISPOSABLE,DRAPING,,,0,,ADDED,Dr.,Karavolos
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,86323,Vicryl rapide 3-0 (9923),DISPOSABLE,SUTURES,,,0,,ADDED,Dr.,Karavolos
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,86441,Vaginal Hysterectomy Tray,INSTRUMENT,,,,0,,DEFAULT,Dr.,Karavolos
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85417,General Tray,INSTRUMENT,,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85418,D&C tray,INSTRUMENT,,,,1,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85421,D&C Pack,DISPOSABLE,DRAPING,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85425,Discarder pad,DISPOSABLE,,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85451,Vicryl 2-0 (9136),DISPOSABLE,SUTURES,,,0,,ADDED,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85455,Handheld Diathermy,DISPOSABLE,,,,0,,DEFAULT,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,85458,Blade 10,DISPOSABLE,,,,0,,ADDED,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,86323,Vicryl rapide 3-0 (9923),DISPOSABLE,SUTURES,,,0,,ADDED,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,OBSTETRICS_GYNAECOLOGY,564,Vaginal Refashioning/ Fenton's procedure,7951,Vaginal Refashioning/ Fenton's Procedure,Published,,86329,Miss Ahmed spencer wells tray,INSTRUMENT,,,,0,,ADDED,G Ahmad,(Ms Ahmad)
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,590,1st MTP Fusion,8146,1st MTP Fusion,Published,,85423,Light handles,DISPOSABLE,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,590,1st MTP Fusion,8146,1st MTP Fusion,Published,,85431,Diathermy Device,OTHER,DEVICE,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,590,1st MTP Fusion,8146,1st MTP Fusion,Published,,85433,Suction Device,OTHER,DEVICE,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,590,1st MTP Fusion,8146,1st MTP Fusion,Published,,85448,Syringe 20ml,DISPOSABLE,,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,590,1st MTP Fusion,8146,1st MTP Fusion,Published,,85482,Normal Saline,DISPOSABLE,LIQUIDS_MEDICINES,,,0,,DEFAULT,,
b23d4475-e7c9-4c57-a017-61f82113e265,Rochdale Infirmary,ORTHOPEDIC_SURGERY,590,1st MTP Fusion,8146,1st MTP Fusion,Published,,86597,C-Arm,OTHER,DEVICE,,,0,,DEFAULT,,
