,default_cost,avg_surgeon_cost,optimized_materials,optimized_cost
1467,7133.2,7084.2,"{'overzettafelsloop klein 9035 145 x 80 cm': np.float64(28.97), 'c - boog met monitor': np.float64(443.85), 'schaar lang ortho': np.float64(295.29), 'dc platennet': np.float64(55.0), 'indicator handschoenen': np.float64(22.49), 'handschoenen': np.float64(25.49), 'grote boor stryker': np.float64(195.2), 'zaagbl. tibia links + 2 pinnen': np.float64(52.0), 'operatiejas l reinforced': np.float64(24.49), 'tray knie': np.float64(19.94), 'operatiejas xl reinforced (=xxl)': np.float64(21.49), 'c-arm drape': np.float64(25.48), 'diathermie met rookafzuigslang': np.float64(6.79), 'vicryl 1 12x45 cm': np.float64(46.12), 'ao groot fragment': np.float64(120.42), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'ao groot schroevennet': np.float64(119.42), 'zaagbl. tibia rechts + 2 pinnen': np.float64(53.0), 'vicryl 2-0 12x45 cm': np.float64(57.98), 'naald hs 40': np.float64(8.79), 'grote zaag stryker': np.float64(95.77), 'orthopaedisch basisbot net': np.float64(59.9), 'naald roze': np.float64(8.79), 'zaagblad 2108-109-000': np.float64(6.79)}",1801.2900000000002
1469,5354.68,5345.68,"{'c - boog met monitor': np.float64(443.85), 'acutrak standaard': np.float64(63.22), 'monocryl 3-0 fs2': np.float64(30.33), 'werkbak acutrak 5.5 en 7.5': np.float64(61.22), 'indicator handschoenen': np.float64(22.49), 'vicryl 2-0 sh': np.float64(53.98), '7mm zuigslang': np.float64(6.99), 'werkbak dbx en bonechips': np.float64(154.08), 'operatiejas xl standaard (=xxl)': np.float64(26.40084012283053), 'acutrak 5/5': np.float64(124.22), 'c-arm drape': np.float64(25.48), 'tray hand': np.float64(34.98), 'spuit 20 ml': np.float64(7.79), 'pols-botspreider': np.float64(26.6), 'operatiejas l standaard': np.float64(26.26760941294802), 'kleine boor stryker': np.float64(121.77), 'orthopaedisch basisbot net': np.float64(59.9), 'diathermie met rookafzuig': np.float64(3.79), 'handschoenen': np.float64(25.49)}",1318.8484495357789
5132,5823.560000000001,5837.98,"{'spoelsysteem dag arthrosc.': np.float64(6.99), 'werkbak scopische bankart': np.float64(430.18), 'werewolf flow 90 gr': np.float64(5.72), 'clear-trac canule grijs 7.0mmx72mm': np.float64(5.72), 'scopisch bankart net': np.float64(28.6), 'camera hoes': np.float64(2.56), '21g naald groen lang': np.float64(7.99), '7mm zuigslang': np.float64(6.99), 'beenhoes (extremiteiten cover)': np.float64(25.49), 'ethilon 3-0 fs': np.float64(34.2), 'accu-pass 45 gr up': np.float64(3.72), 'plakstrip': np.float64(7.15), 'operatiejas xl standaard (=xxl)': np.float64(26.40084012283053), 'gazen 10x20 kliniray': np.float64(7.99), 'mesje nr 11': np.float64(7.79), 'suturefix ultra anchor 1.7 mm': np.float64(3.72), 'patiëntsyst. arthrosc. dyonics': np.float64(7.79), 'tricodur gilchrist verband': np.float64(6.99), 'epiduraalnaald 18 g 4512383': np.float64(9.431188716025346), 'arthroscopie net': np.float64(28.6), 'arthroscopietoren': np.float64(429.18), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'instrumententafellaken (200x150) 9077': np.float64(1.96), '3000 ml zak fys zout (nacl)': np.float64(7.07), 'shaverhandstuk dyonics': np.float64(28.6), 'zelfkl.zijdoek (100x75)': np.float64(24.89), 'operatiejas l standaard': np.float64(23.49), 'staaf schouder arthroscopie': np.float64(27.6), 'adrenaline 1mg/ml (is ook epinefrine)': np.float64(13.58), 'kleine boor stryker': np.float64(121.77), 'schouderarthroscopielaken met opvangzak': np.float64(1.49), 'incisor shaverblade 4.5 groen': np.float64(5.79), 'handschoenen': np.float64(25.49), 'tastsonde (4cm verlengd)': np.float64(28.6)}",1411.3620288388556
1254,3457.76,3576.72,"{'diathermie met rookafzuigslang': np.float64(6.79), 'k-draden': np.float64(236.29), 'vicryl 1 6x45': np.float64(29.45), 'indicator handschoenen': np.float64(22.49), 'naald hsx-38': np.float64(6.79), 'handschoenen': np.float64(25.49), 'huidstapler 35 vista/manipler az-35w': np.float64(8.79), 'cutiplast maat op aanvraag': np.float64(37.68), 'operatiejas l standaard': np.float64(23.49), 'mesje nr 20': np.float64(7.92), 'vicryl 2-0 3x45': np.float64(103.49), 'verticaal isolatiepakket': np.float64(7.15), 'chs (asnis iii)': np.float64(119.42), 'operatiejas xl reinforced (=xxl)': np.float64(21.49), 'grote boor stryker': np.float64(195.2)}",851.9300000000001
1259,2902.5200000000004,3098.44,"{'orthopaedisch basisbot net': np.float64(59.9), 'naald e320/2': np.float64(7.89), 'lamphoes': np.float64(27.49), 'splitlakenpakket 9018': np.float64(25.49), 'beenhoes (extremiteiten cover)': np.float64(25.49), 'plakstrip 9099 (operation tape)': np.float64(3.51), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'operatiejas l standaard': np.float64(23.49), 'gazen 10x20 kliniray': np.float64(7.99), 'vicryl 2-0 3x45': np.float64(103.49), 'diathermie met rookafzuig': np.float64(3.79), 'mesje nr 10': np.float64(6.92), 'handschoenen': np.float64(25.49)}",343.43000000000006
1285,1105.56,1579.52,"{'stryker kleine boor': np.float64(38.7), 'tray basis': np.float64(2.99), 'diathermie met rookafzuigslang': np.float64(6.79), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'vicryl rapide 3-0 fs-2': np.float64(58.64), 'diathermie zak': np.float64(16.49), 'vicryl 1 3x45': np.float64(34.5), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'operatiejas l standaard': np.float64(26.256771853104468), 'naald hr-32': np.float64(6.99), 'vicryl 2-0 3x45': np.float64(103.49), 'stryker kleine zaag': np.float64(101.66), 'orthopaedisch basisbot net': np.float64(59.9)}",487.8867718531045
1465,5920.52,5931.52,"{'mesje nr 10': np.float64(8.92), 'tray heup': np.float64(19.15), 'trimano schoudersteun': np.float64(436.1), 'indicator handschoenen': np.float64(22.49), 'diathermie met rookafzuig': np.float64(3.79), 'grote boor stryker': np.float64(195.2), 'aeq rev basis': np.float64(52.93), 'vicryl 1 3x45': np.float64(34.5), 'trimano application set': np.float64(10.1), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'vicryl 2-0 3x45': np.float64(103.49), 'zaagblad schouderprothese': np.float64(4.79), 'aeq rev gecann std': np.float64(48.93), 'aeq rev optioneel': np.float64(52.93), 'ortho aeq ascend flex': np.float64(146.58), 'operatiejas l standaard': np.float64(23.49), 'handenwasborstel (medica brush)': np.float64(21.03), 'grote zaag stryker': np.float64(96.77), 'ascent flex proefpas': np.float64(50.93), 'orthopaedisch basisbot net': np.float64(59.9), '500 ml zak fys. zout (nacl)': np.float64(10.87), 'handschoenen': np.float64(25.49)}",1450.87
98,9147.009999999998,694.06,"{'red videne': np.float64(15.68), 'mersilene 3-0 sh': np.float64(100.09), 'heparine': np.float64(5.91), 'vicryl 2-0 sh': np.float64(53.98), 'celsite sst601f 6.5f port a cath': np.float64(17.99), 'cutiplast maat op aanvraag': np.float64(37.68), 'tegaderm 10x12 cm': np.float64(37.67), 'depomedrone 80mg': np.float64(13.68), 'spinal needle 22ga 90mm': np.float64(32.43), 'luer lock syringe 5ml': np.float64(33.43), 'spuit 20 ml': np.float64(7.79), 'drape 9029': np.float64(27.54), 'cosmopore': np.float64(5.226352994329545), 'naald roze': np.float64(8.79), '500 ml zak fys. zout (nacl)': np.float64(10.87), 'handschoenen': np.float64(25.49), 'spuit 1 ml': np.float64(8.79), 'tray basis': np.float64(2.99), 'c - boog met monitor': np.float64(443.85), 'klein basis net': np.float64(121.72), 'groot basis net': np.float64(47.72), 'chirocaine 0.25%': np.float64(12.68), 'c-arm drape 10-2102eu': np.float64(6.64), 'green needle': np.float64(40.43), 'medium trolley': np.float64(35.37), 'fys.zout 100 ml fles(nacl)': np.float64(20.37), 'luer lock syringe 2ml': np.float64(37.43), 'lidocaïne 1% + adrenaline 1:200.000': np.float64(9.99), 'spinal needle 22ga 178mm': np.float64(37.42808909119984), 'naald groen': np.float64(21.99), 'pain procedure pack': np.float64(25.54), 'operatiejas l standaard': np.float64(23.49), 'diathermie met rookafzuig': np.float64(3.79), 'zijlijn voor infuus 76.4432': np.float64(19.99)}",1354.4544420855295
1657,333.18,337.18,"{'pain pack': np.float64(18.3), 'depomedrone': np.float64(19.69834367255035), 'opsite': np.float64(65.36), 'luer lock syringe 5ml': np.float64(33.43), '9029 drape': np.float64(18.299632871716796)}",155.08797654426715
1587,6017.32,6072.4800000000005,"{'beavermes punt oogheelkunde': np.float64(3.79), 'sharpoint slit knife': np.float64(6.79), 'fys.zout 100 ml fles(nacl)': np.float64(20.37), 'mesje nr 15': np.float64(4.79), 'tobrex 3.0 mg/ml oogzalf': np.float64(5.32), 'kopje urologie': np.float64(21.99), 'vicryl 6-0 tf': np.float64(108.31), 'spuit 10ml luerlock': np.float64(7.79), 'wattenstokje groot': np.float64(78.14), 'filter ogen optex': np.float64(2.32), 'chalazion set': np.float64(287.86), 'specialismekar - oogheelkunde': np.float64(435.37), 'zelfkl.zijdoek (100x75)': np.float64(24.89), 'stoel oogarts': np.float64(433.37), 'gazen 10x10 kliniray': np.float64(7.99), 'prooptha staafjes/ sigaartjes': np.float64(3.79), 'handschoenen': np.float64(25.49)}",1478.37
1594,7424.260000000001,7757.4400000000005,"{'prooptha staafjes/ sigaartjes': np.float64(6.740407706237477), 'oogkompres eycopad 56 x 70 mm': np.float64(92.08), 'lensinbreng pincet mc pherson': np.float64(295.69), 'overzettafelsloop klein': np.float64(2.56), 'specialismekar oogheelkunde': np.float64(441.76), 'pterygium set': np.float64(205.89), 'merocel eye drain 20 cm': np.float64(92.08), 'fys.zout 100 ml fles(nacl)': np.float64(20.37), 'aesculap boornet plastisch': np.float64(133.92), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'mesje 15': np.float64(3.79), 'kopje urologie': np.float64(21.99), 'vicryl 8-0 gs9': np.float64(112.31), 'vicryl 6-0 tf': np.float64(108.31), 'spuit 10ml luerlock': np.float64(7.79), 'aesculaap boor en zaag apparaat plastisch': np.float64(438.76), 'passer oog': np.float64(299.68782959664986), 'filter ogen optex': np.float64(2.32), 'oogdop visitec': np.float64(97.4), 'omloopkar oogheelkunde': np.float64(442.76), 'operatiejas l standaard': np.float64(23.49), 'stoel oogarts': np.float64(433.37), 'bip fijn geb pincet+snoer': np.float64(180.27), 'gazen 10x10 kliniray': np.float64(7.99), 'dexamytrexzalf': np.float64(5.58), 'ooglaken met pouch': np.float64(3.61), 'oogmicroscoop leica proveo 8': np.float64(441.76), 'handschoenen': np.float64(25.49)}",3970.258237302887
1506,12395.560000000001,12436.12,"{'peha-haft 8cm elastomull': np.float64(26.56), 'nim prass standard monopolar stimulator probe': np.float64(21.99), 'paired subdermal electrode 8227410': np.float64(17.99), 'microscoop zeiss tivato 700': np.float64(434.92), 'cutiplast maat op aanvraag': np.float64(37.68), 'bip. gehoekt pincet+snoer': np.float64(10.39), 'microscoophoes zeiss smartdrape': np.float64(2.6), 'baha instrumenten set': np.float64(51.46), 'carpulenaald 27 g.': np.float64(4.79), 'irrigation tubing set 3.8m 91061': np.float64(5.79), 'healing cap with plug 30 mm 92138': np.float64(8.39), 'lignospan 2 %': np.float64(9.4), 'terra cortril 3.5gr oogzalf': np.float64(11.7), 'gazen 10x10 kliniray': np.float64(7.99), 'single use instrument baha': np.float64(7.79), 'mesje nr 10': np.float64(6.92), 'biopsy punch 4 mm': np.float64(47.46), '500 ml zak fys. zout (nacl)': np.float64(10.87), 'handschoenen': np.float64(25.49), 'kno pakket': np.float64(24.61), 'kaakzuigslang met buis (kno zuigset 200 cm) 969083': np.float64(80.14), 'markeerpen / skin marker': np.float64(16.99), 'nim monitor': np.float64(435.86), 'biopsy punch 5mm': np.float64(50.46), 'naald groen': np.float64(21.99), 'kno stoelen': np.float64(445.07), 'carpulespuit': np.float64(3.79), 'lamphoes': np.float64(27.49), 'baha net': np.float64(48.46), 'baha boor': np.float64(140.58), 'vicryl rapide 4-0 fs2': np.float64(55.99), 'pedaal baha boor': np.float64(447.07), 'operatiejas l standaard': np.float64(23.49), 'diathermie met rookafzuig': np.float64(3.79), 'specialismekar - kno': np.float64(444.07)}",3020.0299999999997
1526,10069.159999999998,11661.4,"{'spoelslang oor': np.float64(7.99), 'nim prass standard monopolar stimulator probe': np.float64(21.99), 'paired subdermal electrode': np.float64(10.99), 'disp. oorzuigbuis blauw 3.0 x 80mm': np.float64(10.99), 'tray oor': np.float64(26.4), 'paired subdermal electrode 8227410': np.float64(17.99), 'nim monitor': np.float64(435.86), 'oornet': np.float64(157.3), 'neusverdoving set': np.float64(101.9), 'microscoop zeiss tivato 700': np.float64(434.92), 'cutiplast 10 x 8 cm': np.float64(18.91), 'disp. oorzuigbuis paars 0.4 x 70mm': np.float64(8.99), 'bip. gehoekt pincet (lang) +snoer': np.float64(11.99), 'disp. oorzuigbuis zwart 0.7 x 70mm': np.float64(6.99), 'bladosteotomen net kort': np.float64(263.21), 'bladosteotomen ulrich set': np.float64(125.36), 'keteninspectie set': np.float64(62.68), 'peha-haft 8cm': np.float64(30.56), 'lignospan 2%': np.float64(16.78), 'hoofdlamp kno': np.float64(449.07), 'steridrape spoelzak gyn.': np.float64(11.99), 'aesculap boor plastisch / kno': np.float64(157.3), 'specialismekar - kno': np.float64(444.07), '500 ml zak fys. zout (nacl)': np.float64(10.87), 'handschoenen': np.float64(25.49)}",2870.5899999999997
1517,5081.879999999999,5255.68,"{'ethilon 4-0 ps': np.float64(30.59), 'tray oor': np.float64(26.4), 'lignospan 2 %': np.float64(4.4), 'terra cortril 3.5gr oogzalf': np.float64(11.7), 'jelonet 10 x 10 cm 7404': np.float64(9.15), 'neusverdoving set': np.float64(101.9), 'carpulenld.27 g.': np.float64(4.79), 'klein plastisch set': np.float64(25.1), 'm.o.b. net': np.float64(49.32), 'vicryl rapide 4-0 fs2': np.float64(55.99), 'werkbak anesthesie - kno': np.float64(444.07), 'ethilon 3-0 fs': np.float64(34.2), 'specialismekar - kno': np.float64(444.07), 'handschoenen': np.float64(25.49)}",1267.17
1448,7586.04,7688.599999999999,"{'arthroscopie toren': np.float64(430.18), 'overzettafelsloop klein': np.float64(2.56), '7mm zuigslang': np.float64(6.99), 'beenhoes (extremiteiten cover)': np.float64(25.49), 'cutiplast maat op aanvraag': np.float64(37.68), 'operatiejas l reinforced': np.float64(24.49), 'naald hr-32': np.float64(6.99), 'gazen 10x20 kliniray': np.float64(7.99), 'vicryl 2-0 3x45': np.float64(108.49), 'camerahoes': np.float64(19.99), 'knie arthroscopielaken met opvangzak': np.float64(1.56), 'vkb hamstring net 2': np.float64(28.6), 'patiëntsyst. arthrosc. dyonics': np.float64(7.79), 'vicryl 1 5x70': np.float64(47.29), 'instrumententafellaken': np.float64(7.558729653579945), 'arthroscopie net': np.float64(28.6), 'werewolf flow 50 gr': np.float64(4.79), '3000 ml zak fys zout (nacl)': np.float64(11.07), 'zelfkl.zijdoek (100x75)': np.float64(24.89), 'endobutton cl ultra pac 1.2 72202799': np.float64(35.5), 'mesje nr 10': np.float64(6.92), '21g naald groen lang 301155': np.float64(19.99), 'diathermie met rookafzuig': np.float64(3.79), 'handschoenen': np.float64(25.49), 'orthopaedisch basisbot net': np.float64(59.9), 'ultrabraid cobraid': np.float64(37.5), 'markeerpen / skin marker': np.float64(16.99), 'vkb hamstring net 1': np.float64(27.6), 'richards krammen set': np.float64(28.6), 'plakstrip': np.float64(7.15), 'electrische kniesteun': np.float64(429.18), 'mesje nr 11': np.float64(6.79), 'diathermie zak': np.float64(16.49), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'lamphoes': np.float64(27.49), 'shaverhandstuk dyonics': np.float64(28.6), 'ultrabraid white': np.float64(35.5), 'spoelsysteem dag arthrosc. 7211007': np.float64(8.99), 'werkbak voorste kruisband': np.float64(31.29), 'incisor shaverblade 4.5 platinum blauw': np.float64(8.79), 'kleine boor stryker': np.float64(121.77)}",1825.1487296535795
1468,8602.12,8543.12,"{'diathermie met rookafzuigslang verlengd': np.float64(7.79), 'tray heup': np.float64(19.15), 'overzettafelsloop klein': np.float64(2.56), 'ecolav spoelvloeistof steriel': np.float64(10.68), 'vicryl 2-0 sh': np.float64(53.98), 'palacos cement 55': np.float64(7.49), 'trimano application set': np.float64(10.1), 'aeq rev basis': np.float64(52.93), 'aeq glen perf pegged': np.float64(51.88), 'accent flex koppen': np.float64(52.88), 'common reamers': np.float64(51.88), 'vicryl 2-0 3x45': np.float64(103.49), 'cementspuit': np.float64(196.2), 'vicryl 1 5x70': np.float64(47.29), 'diathermie met rookafzuigslang': np.float64(6.79), 'naald hsx-38': np.float64(6.79), 'common basis': np.float64(51.88), 'spuit 20 ml': np.float64(8.79), 'schouder spreider net': np.float64(37.88), 'handenwasborstel (medica brush)': np.float64(21.03), 'grote zaag stryker': np.float64(95.77), 'spuit 60 ml cath. tip (kl.blaasspuit)': np.float64(5.79), 'trimano armsteun': np.float64(431.92), 'ascent flex proefpas': np.float64(47.93), 'orthopaedisch basisbot net': np.float64(59.9), 'trimano schoudersteun': np.float64(436.1), 'grote boor stryker': np.float64(195.2)}",2074.0699999999997
1077,3461.1599999999994,3957.0,"{'tray basis': np.float64(2.99), 'groot basis net': np.float64(47.72), 'ethicon ligacliptang kort': np.float64(144.91), 'monocryl 3-0 fs1': np.float64(53.98), 'vicryl 2-0 sh': np.float64(53.98), 'ligaclip wit lt200 / 002200': np.float64(52.98), 'operatiejas l standaard': np.float64(23.49), 'schuursponsje / cautery tip cleaner': np.float64(18.99), 'vicryl 2-0 5x70': np.float64(43.74), 'mammanet': np.float64(39.49), 'diathermie met rookafzuig': np.float64(3.79), 'handschoenen': np.float64(25.49)}",511.55000000000007
1120,3298.04,3605.74,"{'overzettafelsloop klein 9035 145 x 80 cm': np.float64(28.97), 'catheter ch16': np.float64(18.99), 'harmonic ace 36 cm 5 mm harh36': np.float64(8.329861227786893), 'zuig-spoelslangenset wolff': np.float64(8.79), 'lonestar haakjes': np.float64(9.4780938698145), 'gazen 10x20 kliniray': np.float64(8.99), 'camerahoes': np.float64(18.99), 'optiek stryker 10mm 30gr + lichtkabel': np.float64(137.18), 'fys.zout 1000 ml zak (nacl)': np.float64(6.91), 'tem setje': np.float64(52.23), 'airseal trilumen filtered tubeset': np.float64(8.79), 'v-loc hechting': np.float64(52.34), 'schuursponsje / cautery tip cleaner': np.float64(18.99), 'urine drainage zak s-20': np.float64(17.99), 'gynaecologiepakket 1079p': np.float64(47.85), 'laparoscopie net chirurgie': np.float64(38.42), 'handschoenen': np.float64(26.49), 'ropivacaïne 150mg/20ml (naropin)': np.float64(7.16832665329332), 'airseal apparaat': np.float64(437.51), 'spuit 10 ml': np.float64(5.79), 'laparosc.l hook electrode 36 cm e3773-36c': np.float64(20.99), 'water ampul 10 cc': np.float64(5.91), 'ultra-cisionnet alg': np.float64(41.60366157016773), 'endosgel': np.float64(4.91), 'airseal 8mm access port': np.float64(3.79), 'lonestar retractor': np.float64(201.59), 'endosc. naaldv. aesculaap chir': np.float64(137.43), 'set deaverhaken': np.float64(45.79), 'wattenbollen (watten depperset)': np.float64(16.99), 'fys.zout 1000 ml fles (nacl)': np.float64(6.91), 'vicryl 1 ct-1 4x70': np.float64(57.98), 'lamphoes': np.float64(27.49), 'steridrape spoelzak gyn.1016': np.float64(19.99), 'lchir endo-eye 10mm 30gr': np.float64(153.35), 'operatiejas l standaard': np.float64(23.49), 'diathermie met rookafzuig': np.float64(4.79)}",1733.1999433210624
1799,7567.300000000001,8472.66,"{'trocar c0r47 blunt tip c0r47 12x100mm': np.float64(5.79), 'echelon flex 45 (blauw)': np.float64(52.98), 'ligaclip 5mm endosc. mult. clip applier el5ml': np.float64(58.97804078696815), 'hem-o-lock l clips': np.float64(55.98), 'pds loop scherp 150 cm': np.float64(55.98), 'trocar cff03 5 mm x 100mm': np.float64(3.79), 'lange diathermiezak (scopisch)': np.float64(19.99), 'cathetertip spuit 60 cc': np.float64(9.74), 'lonestar haakjes': np.float64(8.79), 'zuig-spoelslangenset wolff': np.float64(10.79), 'harmonic ace 36 cm 5 mm harh36': np.float64(8.329861227786893), 'eechelon flex 45 (groen)': np.float64(54.98), 'consecura stomazakje': np.float64(35.67), 'trocar cff73 12 mm x 100 mm': np.float64(3.79), 'ligaclip 12mm endosc rotating mult.clip applier er': np.float64(55.98), 'consecura stomaplak': np.float64(34.67), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'eea': np.float64(16.99), 'vicryl 3-0 sh': np.float64(57.98), 'optiek stryker 10mm 30gr + lichtkabel': np.float64(135.18), 'handschoen 8,5': np.float64(26.49), 'echelon flex 45 ec45a': np.float64(56.98), 'airseal trilumen filtered tubeset': np.float64(8.79), 'spuit 20 ml': np.float64(7.79), 'cdh29 circulaire stapler': np.float64(6.79), 'vicryl 2-0 5x70': np.float64(42.74), 'diathermisch haakje': np.float64(8.79), 'laparoscopie net chirurgie': np.float64(41.42), 'atr.tang+handv 8393.0004 extra lng': np.float64(40.42), 'chirurgisch laparotomie net': np.float64(49.72), 'handschoenen': np.float64(26.49), 'vicryl 2-0 ct2': np.float64(56.46886893088762), 'ropivacaïne 150mg/20ml (naropin)': np.float64(5.25), 'trocar sleeve 12mm': np.float64(6.79), 'pds 2-0 ct-2 pdp333': np.float64(57.98), 'airseal apparaat': np.float64(437.51), 'groot basis net': np.float64(47.72), 'tray endosc. steensnede': np.float64(13.97), 'prolene 0 sh 8834h': np.float64(37.2), 'ricard spreider': np.float64(41.42), 'specialismekar - algemene chirurgie': np.float64(435.51), 'v-loc hechting 3-0': np.float64(53.98), 'endosgel': np.float64(3.91), 'ultra-cisionnet alg': np.float64(38.42), 'airseal 8mm access port': np.float64(3.79), 'lonestar retractor': np.float64(203.37296876955128), 'fys.zout 1000 ml fles (nacl)': np.float64(6.91), 'thunderbeat': np.float64(8.74), 'naald groen': np.float64(21.99), '1 liter drukzak': np.float64(435.82), 'olympus endoscopie toren': np.float64(436.82), 'thunderbeat diathermie apparaat': np.float64(439.9326386247326), 'buikgazen 40x70cm cutisoft': np.float64(36.48), 'wattenbollen (wattendepperset)': np.float64(23.543415131747963), 'operatiejas l standaard': np.float64(26.26343493941647), 'echelon flex 45 (wit)': np.float64(55.98), 'diathermie met rookafzuig verlengd': np.float64(4.79), 'alexis woundprotector': np.float64(5.79), 'hem-o-lock tangen': np.float64(142.53), 'ch 16 balloncatheter (5-15 ml) 180605': np.float64(12.29)}",4112.959228411091
149,3182.580000000001,3222.94,"{'tray basis': np.float64(2.99), 'meshgraft dermatoom': np.float64(238.55), 'markeerpen / skin marker': np.float64(16.99), 'plastisch basis net': np.float64(35.7), 'mediocare washandjes': np.float64(17.39), 'operatiejas xl standaard (=xxl)': np.float64(26.40084012283053), 'tegaderm': np.float64(3.36), 'sterile crepe 10cm': np.float64(6.359597158909622), 'fys.zout 1000 ml fles (nacl)': np.float64(6.91), 'ethilon 4-0 ps': np.float64(30.59), 'batterij dermatoom': np.float64(433.37), 'jelonet 10 x 10 cm 7404': np.float64(10.15), 'huidstapler 35 vista/manipler az-35w': np.float64(8.79), 'specialisme kar - plastische chirurgie': np.float64(434.38955560078546), 'operatiejas l standaard': np.float64(23.49), 'paraffine': np.float64(13.65), 'lyostypt 10x12cm 1069209': np.float64(2.36), 'synth watten 15cm': np.float64(3.36), 'handschoenen': np.float64(25.49), 'accu dermatoom': np.float64(239.55)}",1579.8399928825254
306,3064.3599999999997,3121.34,"{'siliconendrain ch 21': np.float64(37.67), 'diathermie met rookafzuigslang verlengd': np.float64(8.79), 'pds loop scherp 150 cm': np.float64(55.98), 'groot basis net': np.float64(48.72), 'spuit 10 ml': np.float64(5.79), 'catheter ch16': np.float64(21.99), 'jejunostomy kit 11800263004': np.float64(8.79), 'prolene 0 sh 8834h': np.float64(37.2), 'water ampul 10 cc': np.float64(5.91), 'tray laparotomie': np.float64(36.27), 'specialismekar - algemene chirurgie': np.float64(437.51), 'ultra-cisionnet alg': np.float64(38.42), 'endosgel': np.float64(3.91), 'bronchus/ligatuurklem semb': np.float64(41.21), 'cutiplast maat op aanvraag': np.float64(37.68), 'operatiejas xl standaard (=xxl)': np.float64(26.40084012283053), 'touchstone intraluminal stapler ecsc21': np.float64(56.98), 'wattenbollen (watten depperset)': np.float64(16.99), 'harmonic ace 23 cm 5mm har23': np.float64(3.79), 'chirurgisch laparotomie net': np.float64(49.72), 'tegaderm 10x12 cm': np.float64(37.67), 'omnitract stangen': np.float64(40.42), 'vicryl 3-0 sh': np.float64(58.98), 'extra lang instr. net': np.float64(132.69440385828932), 'omnitract spreider': np.float64(41.42), 'suprapub.cystofix 4450200': np.float64(21.488162016813234), 'ethilon 3-0 w1685t': np.float64(43.501141534599014), 'urimeter (ureofix 500)': np.float64(7.79), 'vicryl 2-0 5x70': np.float64(43.74), 'operatiejas l standaard': np.float64(23.49), 'snijdende beentang liston': np.float64(39.21), 'handschoenen': np.float64(26.49)}",1496.6145475325322
345,1005.52,1072.5,"{'chirurgisch laparotomie net': np.float64(51.72), 'vicryl 3-0 sh': np.float64(57.98), 'groot basis net': np.float64(47.72), 'pds loop scherp 150 cm': np.float64(55.98), 'ricard spreider': np.float64(41.42), 'tray laparotomie': np.float64(36.27), 'cutiplast maat op aanvraag': np.float64(38.68), 'operatiejas l reinforced': np.float64(24.49), 'vicryl 2-0 5x70': np.float64(42.74), 'monocryl 3-0 jb y3219h': np.float64(56.98), 'diathermie met rookafzuig verlengd': np.float64(4.79), 'operatiejas xl reinforced (=xxl)': np.float64(21.49), 'handschoenen': np.float64(25.49)}",505.75000000000006
362,4716.960000000001,4779.92,"{'diathermie met rookafzuigslang verlengd': np.float64(7.79), 'pds loop scherp 150 cm': np.float64(55.98), 'ch 16. catheter': np.float64(18.99), 'lonestar haakjes': np.float64(8.79), 'cutiplast maat op aanvraag': np.float64(37.68), 'operatiejas l reinforced': np.float64(24.49), 'consecura stomazakje': np.float64(35.67), 'gazen 10x20 kliniray': np.float64(7.99), 'cutisorb 10 x 10 cm': np.float64(33.67), 'pre-sacraal net': np.float64(38.47), 'consecura stomaplak': np.float64(34.67), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'eea': np.float64(23.916766404015107), 'overzettafelsloop klein 145 x 80 cm': np.float64(2.49), 'vicryl 3-0 sh': np.float64(57.98), 'disposable ligacliptang medium mcm30': np.float64(56.98), 'extra lang instr. net': np.float64(130.92), 'vicryl 2-0 5x70': np.float64(42.74), 'urine drainage zak s-20': np.float64(18.99), 'instrumententafellaken (200x150)': np.float64(2.49), 'mesje nr 10': np.float64(8.92), 'handschoenen': np.float64(25.49), 'chirurgisch laparotomie net': np.float64(51.72), 'groot basis net': np.float64(47.72), 'spuit 10 ml': np.float64(5.79), 'water ampul 10 cc': np.float64(5.91), 'ultra-cisionnet alg': np.float64(40.42), 'endosgel': np.float64(3.91), 'lonestar retractor': np.float64(201.59), 'wattenbollen (watten depperset)': np.float64(16.99), 'afdekdoek 9069e (75x90)': np.float64(19.89), 'omnitract stangen': np.float64(40.42), 'vicryl 1 ct-1 4x70': np.float64(57.98), 'diathermie zak': np.float64(16.49), 'lamphoes': np.float64(27.49), 'omnitract spreider': np.float64(41.42), 'buikgazen 40x70cm cutisoft': np.float64(32.48), 'retractor st. marks': np.float64(41.47), 'steridrape spoelzak gyn.1016': np.float64(19.99), 'ethilon 3-0 w1685t': np.float64(42.74), 'urimeter (ureofix 500)': np.float64(8.79), 'operatiejas l standaard': np.float64(23.49), 'mesje nr 20': np.float64(7.92), 'laparoscopielaken 1032': np.float64(1.49), 'operatiejas xl reinforced (=xxl)': np.float64(21.49)}",1461.6967664040155
