,default_cost,avg_surgeon_cost,optimized_materials,optimized_cost
1441,5414.96,5413.96,"{'tray hand': np.float64(34.98), 'operatiejas l standaard': np.float64(23.49), 'vicryl 2-0 sh': np.float64(53.98), 'extra klein botten net': np.float64(24.1), 'diathermie met rookafzuigslang': np.float64(6.79), 'gipskar': np.float64(431.92), 'dunne zuigbuis yankauer': np.float64(6.99), 'sps klein fragment': np.float64(120.36), 'kleine boor stryker': np.float64(124.77), '12 cm tricot windsel onsteriel': np.float64(7.99), 'handschoenen': np.float64(25.49), 'synth watten 10cm': np.float64(10.18), '12 ch redondrain+pot 22402': np.float64(33.68), 'operatiejas xl reinforced (=xxl)': np.float64(23.49), 'werkbak dbx en bonechips': np.float64(154.08), 'monocryl 3-0 fs2': np.float64(30.33), 'kleine zaag stryker': np.float64(60.9), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'pols-botspreider': np.float64(26.6), 'drevelnet metaal': np.float64(124.36)}",1346.9699999999998
1445,3177.1399999999994,3315.1,"{'set mosquito s bh111 2stuks': np.float64(31.6), '21g naald groen lang 301155': np.float64(19.99), 'operatiejas l standaard': np.float64(23.49), 'gazen 10x10 kliniray': np.float64(7.99), 'camera hoes': np.float64(2.56), 'zelfkl.zijdoek (100x75)': np.float64(24.89), 'shaverhandstuk blauw': np.float64(26.6), 'polsarthroscopie net': np.float64(30.6), 'camerahoes': np.float64(19.99), '12 cm tricot windsel onsteriel': np.float64(7.99), 'handschoenen': np.float64(25.49), 'spuit 10 ml': np.float64(5.79), 'arthroscopietoren': np.float64(429.18), 'arthroscopie patientsysteem': np.float64(7.79), 'mesje nr 11': np.float64(6.79), '10 cm synth watten onst. artiflex soft': np.float64(35.32), 'arthroscopie dagsysteem': np.float64(7.79), 'wondhechtstrip steri-strip blauw': np.float64(6.18), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'splitlakenpakket 9018': np.float64(25.49), 'naald roze': np.float64(8.79)}",776.8
1447,5498.4800000000005,6447.4400000000005,"{'healicoil regenesorb 4.75 anchor': np.float64(34.5), 'operatiejas l standaard': np.float64(23.49), 'patiëntsyst. arthrosc. dyonics': np.float64(7.79), 'plakstrip': np.float64(7.15), 'camera hoes': np.float64(2.56), 'trimano armsteun': np.float64(436.1937884120608), 'zelfkl.zijdoek (100x75)': np.float64(24.89), 'firstpass needle en suture': np.float64(8.72), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'tricodur gilchrist verband': np.float64(6.99), 'werkbak scopische cuff': np.float64(434.18), 'trimano application set': np.float64(12.130493772323376), 'adrenaline 1mg/ml (is ook epinefrine)': np.float64(13.58), 'multifix s 5.5 mm peek': np.float64(8.72), 'gazen 10x20 kliniray': np.float64(8.99), 'incisor shaverblade 4.5 groen': np.float64(5.79), 'staaf schouder arthroscopie': np.float64(27.6), 'schouderarthroscopielaken met opvangzak': np.float64(1.49), 'handschoenen': np.float64(25.49), '21g naald groen lang': np.float64(7.99), 'arthroscopietoren': np.float64(429.18), 'epiduraalnaald 18 g 4512383': np.float64(7.81), 'mesje nr 11': np.float64(6.79), 'instrumententafellaken (200x150) 9077': np.float64(1.96), 'arthroscopie net': np.float64(28.6), 'shaverhandstuk dyonics': np.float64(28.6), 'scopisch cuff net': np.float64(31.6), 'spoelsysteem dag arthrosc.': np.float64(6.99), 'beenhoes (extremiteiten cover)': np.float64(25.49), '3000 ml zak fys zout (nacl)': np.float64(7.07), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'tastsonde (4cm verlengd)': np.float64(28.6), 'accu-pass 45 gr up': np.float64(3.72), 'ethilon 3-0 fs': np.float64(34.2), 'werewolf flow 90 gr': np.float64(5.72), '7mm zuigslang': np.float64(6.99)}",1781.884282184384
1450,1328.44,1366.4,"{'21g naald groen lang 301155': np.float64(19.99), 'operatiejas l standaard': np.float64(23.49), 'gazen 10x10 kliniray': np.float64(7.99), 'plakstrip': np.float64(7.15), 'zelfkl.zijdoek (100x75)': np.float64(24.89), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'incisor shaverblade 4.5 groen': np.float64(5.79), 'schouderarthroscopielaken met opvangzak': np.float64(1.49), 'camerahoes': np.float64(18.99), 'handschoenen': np.float64(25.49), 'arthroscopie patientsysteem': np.float64(7.79), 'operatiejas xl reinforced (=xxl)': np.float64(21.49), 'mesje nr 11': np.float64(6.79), 'instrumententafellaken (200x150) 9077': np.float64(1.96), 'arthroscopie net': np.float64(28.6), 'arthroscopie dagsysteem': np.float64(7.79), 'shaverhandstuk dyonics': np.float64(28.6), '3000 ml zak fys zout (nacl)': np.float64(7.07), 'ethilon 3-0 fs': np.float64(34.2), 'werewolf flow 90 gr': np.float64(5.72), '7mm zuigslang': np.float64(6.99)}",300.1
1458,5443.04,5456.04,"{'tray hand': np.float64(38.98), '10 cm synth watten onst. artiflex soft': np.float64(35.32), 'operatiejas l standaard': np.float64(23.49), 'bladosteotomen lambotte': np.float64(53.55), 'bladosteotomen net kort': np.float64(263.21), '12 cm tricot windsel onsteriel': np.float64(7.99), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'vicryl 2-0 ct2': np.float64(53.98), 'orthopaedisch basisbot net': np.float64(59.9), 'ethilon 3-0 fs': np.float64(34.2), 'handschoenen': np.float64(25.49), 'diathermie met rookafzuig': np.float64(3.79), 'monocryl 3-0 fs1': np.float64(53.98)}",676.37
1459,2231.9799999999996,1887.4,"{'10 cm crepe windsel': np.float64(34.24), 'tray hand': np.float64(34.98), 'zwachtel crepe 10cm': np.float64(7.67), 'operatiejas l standaard': np.float64(23.49), 'extra klein botten net': np.float64(24.1), '10 cm synth watten onst. artiflex soft': np.float64(35.32), 'diathermie met rookafzuig': np.float64(3.79), 'kleine zaag stryker': np.float64(60.9), 'ethilon 4-0 ps': np.float64(30.59), 'mesje nr 15': np.float64(8.077967340787751), 'stryker kleine boor': np.float64(36.7), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'handschoenen': np.float64(25.49), 'synth watten 10cm': np.float64(8.18), 'raspatorium vlgs mcglamry 15mm': np.float64(127.55), 'k-wire double trocar 1.2x150mm': np.float64(31.29)}",514.8579673407878
1461,1641.1800000000003,1627.18,"{'operatiejas l standaard': np.float64(26.26760941294802), 'extra klein botten net': np.float64(24.1), 'k-wire double trocar 0.8x75mm': np.float64(31.29), 'mediloop mini blauw': np.float64(11.99), 'tray basis': np.float64(2.99), 'markeerpen / skin marker': np.float64(16.99), 'gipskar': np.float64(431.92), 'diathermie met rookafzuigslang': np.float64(6.79), 'operatiejas xl standaard (=xxl)': np.float64(26.40084012283053), 'kleine boor stryker': np.float64(121.77), 'handschoenen': np.float64(26.49), 'vicryl 3-0 sh': np.float64(57.98), 'k-wire double trocar 1.2x150mm': np.float64(31.29)}",816.2684495357786
1462,845.14,852.12,"{'operatiejas l standaard': np.float64(26.26760941294802), 'vicryl 1 3x45': np.float64(34.5), 'naald hr-32': np.float64(8.99), 'tray basis': np.float64(2.99), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'vicryl 2-0 3x45': np.float64(103.49), 'cutiplast maat op aanvraag': np.float64(37.68), 'ethilon 3-0 ps': np.float64(49.12), 'orthopaedisch basisbot net': np.float64(59.9), 'surgicel fibrillar': np.float64(27.36), 'cutisorb absorb verband 10 x 20 cm': np.float64(39.42638075214554), 'handschoenen': np.float64(26.49), 'diathermie met rookafzuig': np.float64(3.79), 'zuigbuis vlgs yankauer': np.float64(20.27)}",462.7639901650935
1467,7133.2,7084.2,"{'zaagblad 2108-109-000': np.float64(6.79), 'overzettafelsloop klein 9035 145 x 80 cm': np.float64(28.97), 'operatiejas l reinforced': np.float64(24.49), 'zaagbl. tibia links + 2 pinnen': np.float64(52.0), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'tray knie': np.float64(19.94), 'diathermie met rookafzuigslang': np.float64(6.79), 'dc platennet': np.float64(55.0), 'indicator handschoenen': np.float64(22.49), 'ao groot fragment': np.float64(120.42), 'handschoenen': np.float64(25.49), 'c - boog met monitor': np.float64(443.85), 'ao groot schroevennet': np.float64(119.42), 'schaar lang ortho': np.float64(295.29), 'operatiejas xl reinforced (=xxl)': np.float64(21.49), 'naald hs 40': np.float64(8.79), 'vicryl 1 12x45 cm': np.float64(46.12), 'zaagbl. tibia rechts + 2 pinnen': np.float64(53.0), 'grote zaag stryker': np.float64(95.77), 'vicryl 2-0 12x45 cm': np.float64(57.98), 'orthopaedisch basisbot net': np.float64(59.9), 'c-arm drape': np.float64(25.48), 'grote boor stryker': np.float64(195.2), 'naald roze': np.float64(8.79)}",1801.29
1469,5354.68,5345.68,"{'acutrak 5/5': np.float64(124.22), 'tray hand': np.float64(34.98), 'operatiejas l standaard': np.float64(26.26760941294802), 'vicryl 2-0 sh': np.float64(53.98), 'werkbak acutrak 5.5 en 7.5': np.float64(61.22), 'indicator handschoenen': np.float64(22.49), 'kleine boor stryker': np.float64(121.77), 'c - boog met monitor': np.float64(443.85), 'handschoenen': np.float64(25.49), 'werkbak dbx en bonechips': np.float64(154.08), 'monocryl 3-0 fs2': np.float64(30.33), 'acutrak standaard': np.float64(63.22), 'operatiejas xl standaard (=xxl)': np.float64(26.40084012283053), 'pols-botspreider': np.float64(26.6), 'spuit 20 ml': np.float64(7.79), 'orthopaedisch basisbot net': np.float64(59.9), 'c-arm drape': np.float64(25.48), 'diathermie met rookafzuig': np.float64(3.79), '7mm zuigslang': np.float64(6.99)}",1318.8484495357784
5132,5823.560000000001,5837.98,"{'operatiejas l standaard': np.float64(23.49), 'patiëntsyst. arthrosc. dyonics': np.float64(7.79), 'plakstrip': np.float64(7.15), 'camera hoes': np.float64(2.56), 'zelfkl.zijdoek (100x75)': np.float64(24.89), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'tricodur gilchrist verband': np.float64(6.99), 'suturefix ultra anchor 1.7 mm': np.float64(3.72), 'adrenaline 1mg/ml (is ook epinefrine)': np.float64(13.58), 'incisor shaverblade 4.5 groen': np.float64(5.79), 'gazen 10x20 kliniray': np.float64(7.99), 'staaf schouder arthroscopie': np.float64(27.6), 'schouderarthroscopielaken met opvangzak': np.float64(1.49), 'kleine boor stryker': np.float64(121.77), 'clear-trac canule grijs 7.0mmx72mm': np.float64(5.72), 'handschoenen': np.float64(25.49), 'werkbak scopische bankart': np.float64(430.18), '21g naald groen lang': np.float64(7.99), 'arthroscopietoren': np.float64(429.18), 'epiduraalnaald 18 g 4512383': np.float64(9.431188716025346), 'mesje nr 11': np.float64(7.79), 'instrumententafellaken (200x150) 9077': np.float64(1.96), 'arthroscopie net': np.float64(28.6), 'shaverhandstuk dyonics': np.float64(28.6), 'spoelsysteem dag arthrosc.': np.float64(6.99), 'scopisch bankart net': np.float64(28.6), 'beenhoes (extremiteiten cover)': np.float64(25.49), '3000 ml zak fys zout (nacl)': np.float64(7.07), 'operatiejas xl standaard (=xxl)': np.float64(26.40084012283053), 'tastsonde (4cm verlengd)': np.float64(28.6), 'accu-pass 45 gr up': np.float64(3.72), 'ethilon 3-0 fs': np.float64(34.2), 'werewolf flow 90 gr': np.float64(5.72), '7mm zuigslang': np.float64(6.99)}",1411.3620288388556
1254,3457.76,3576.72,"{'operatiejas xl reinforced (=xxl)': np.float64(21.49), 'vicryl 1 6x45': np.float64(29.45), 'operatiejas l standaard': np.float64(23.49), 'verticaal isolatiepakket': np.float64(7.15), 'k-draden': np.float64(236.29), 'diathermie met rookafzuigslang': np.float64(6.79), 'mesje nr 20': np.float64(7.92), 'indicator handschoenen': np.float64(22.49), 'vicryl 2-0 3x45': np.float64(103.49), 'cutiplast maat op aanvraag': np.float64(37.68), 'naald hsx-38': np.float64(6.79), 'chs (asnis iii)': np.float64(119.42), 'handschoenen': np.float64(25.49), 'huidstapler 35 vista/manipler az-35w': np.float64(8.79), 'grote boor stryker': np.float64(195.2)}",851.9300000000001
1259,2902.5200000000004,3098.44,"{'plakstrip 9099 (operation tape)': np.float64(3.51), 'operatiejas l standaard': np.float64(23.49), 'naald e320/2': np.float64(7.89), 'splitlakenpakket 9018': np.float64(25.49), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'gazen 10x20 kliniray': np.float64(7.99), 'vicryl 2-0 3x45': np.float64(103.49), 'orthopaedisch basisbot net': np.float64(59.9), 'mesje nr 10': np.float64(6.92), 'handschoenen': np.float64(25.49), 'diathermie met rookafzuig': np.float64(3.79), 'beenhoes (extremiteiten cover)': np.float64(25.49), 'lamphoes': np.float64(27.49)}",343.43
1285,1105.56,1579.52,"{'operatiejas l standaard': np.float64(26.256771853104468), 'vicryl 1 3x45': np.float64(34.5), 'naald hr-32': np.float64(6.99), 'vicryl rapide 3-0 fs-2': np.float64(58.64), 'tray basis': np.float64(2.99), 'diathermie met rookafzuigslang': np.float64(6.79), 'stryker kleine boor': np.float64(38.7), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'vicryl 2-0 3x45': np.float64(103.49), 'dikke zuigbuis yankauer ch 18': np.float64(8.99), 'orthopaedisch basisbot net': np.float64(59.9), 'diathermie zak': np.float64(16.49), 'stryker kleine zaag': np.float64(101.66)}",487.8867718531045
1465,5920.52,5931.52,"{'operatiejas l standaard': np.float64(23.49), 'tray heup': np.float64(19.15), 'trimano application set': np.float64(10.1), 'indicator handschoenen': np.float64(22.49), 'handenwasborstel (medica brush)': np.float64(21.03), 'ortho aeq ascend flex': np.float64(146.58), 'aeq rev basis': np.float64(52.93), 'handschoenen': np.float64(25.49), 'aeq rev gecann std': np.float64(48.93), 'vicryl 1 3x45': np.float64(34.5), 'zaagblad schouderprothese': np.float64(4.79), 'trimano schoudersteun': np.float64(436.1), '500 ml zak fys. zout (nacl)': np.float64(10.87), 'grote zaag stryker': np.float64(96.77), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'vicryl 2-0 3x45': np.float64(103.49), 'orthopaedisch basisbot net': np.float64(59.9), 'mesje nr 10': np.float64(8.92), 'ascent flex proefpas': np.float64(50.93), 'diathermie met rookafzuig': np.float64(3.79), 'aeq rev optioneel': np.float64(52.93), 'grote boor stryker': np.float64(195.2)}",1450.8700000000003
98,9147.009999999998,694.06,"{'tegaderm 10x12 cm': np.float64(37.67), 'operatiejas l standaard': np.float64(23.49), 'vicryl 2-0 sh': np.float64(53.98), 'klein basis net': np.float64(121.72), 'mersilene 3-0 sh': np.float64(100.09), 'green needle': np.float64(40.43), 'groot basis net': np.float64(47.72), 'luer lock syringe 2ml': np.float64(37.43), 'handschoenen': np.float64(25.49), 'red videne': np.float64(15.68), 'luer lock syringe 5ml': np.float64(33.43), 'chirocaine 0.25%': np.float64(12.68), 'c-arm drape 10-2102eu': np.float64(6.64), '500 ml zak fys. zout (nacl)': np.float64(10.87), 'naald groen': np.float64(21.99), 'pain procedure pack': np.float64(25.54), 'cutiplast maat op aanvraag': np.float64(37.68), 'spuit 20 ml': np.float64(7.79), 'celsite sst601f 6.5f port a cath': np.float64(17.99), 'depomedrone 80mg': np.float64(13.68), 'cosmopore': np.float64(5.226352994329545), 'spinal needle 22ga 178mm': np.float64(37.42808909119984), 'heparine': np.float64(5.91), 'spuit 1 ml': np.float64(8.79), 'c - boog met monitor': np.float64(443.85), 'lidocaïne 1% + adrenaline 1:200.000': np.float64(9.99), 'medium trolley': np.float64(35.37), 'tray basis': np.float64(2.99), 'zijlijn voor infuus 76.4432': np.float64(19.99), 'drape 9029': np.float64(27.54), 'spinal needle 22ga 90mm': np.float64(32.43), 'diathermie met rookafzuig': np.float64(3.79), 'fys.zout 100 ml fles(nacl)': np.float64(20.37), 'naald roze': np.float64(8.79)}",1354.4544420855289
1657,333.18,337.18,"{'9029 drape': np.float64(18.299632871716796), 'pain pack': np.float64(18.3), 'opsite': np.float64(65.36), 'depomedrone': np.float64(19.69834367255035), 'luer lock syringe 5ml': np.float64(33.43)}",155.08797654426715
1587,6017.32,6072.4800000000005,"{'gazen 10x10 kliniray': np.float64(7.99), 'beavermes punt oogheelkunde': np.float64(3.79), 'zelfkl.zijdoek (100x75)': np.float64(24.89), 'wattenstokje groot': np.float64(78.14), 'prooptha staafjes/ sigaartjes': np.float64(3.79), 'mesje nr 15': np.float64(4.79), 'handschoenen': np.float64(25.49), 'stoel oogarts': np.float64(433.37), 'filter ogen optex': np.float64(2.32), 'kopje urologie': np.float64(21.99), 'sharpoint slit knife': np.float64(6.79), 'tobrex 3.0 mg/ml oogzalf': np.float64(5.32), 'specialismekar - oogheelkunde': np.float64(435.37), 'spuit 10ml luerlock': np.float64(7.79), 'chalazion set': np.float64(287.86), 'vicryl 6-0 tf': np.float64(108.31), 'fys.zout 100 ml fles(nacl)': np.float64(20.37)}",1478.37
1594,7424.260000000001,7757.4400000000005,"{'operatiejas l standaard': np.float64(23.49), 'gazen 10x10 kliniray': np.float64(7.99), 'merocel eye drain 20 cm': np.float64(92.08), 'omloopkar oogheelkunde': np.float64(442.76), 'overzettafelsloop klein': np.float64(2.56), 'prooptha staafjes/ sigaartjes': np.float64(6.740407706237477), 'aesculap boornet plastisch': np.float64(133.92), 'bip fijn geb pincet+snoer': np.float64(180.27), 'ooglaken met pouch': np.float64(3.61), 'oogdop visitec': np.float64(97.4), 'lensinbreng pincet mc pherson': np.float64(295.69), 'aesculaap boor en zaag apparaat plastisch': np.float64(438.76), 'oogmicroscoop leica proveo 8': np.float64(441.76), 'handschoenen': np.float64(25.49), 'mesje 15': np.float64(3.79), 'stoel oogarts': np.float64(433.37), 'kopje urologie': np.float64(21.99), 'filter ogen optex': np.float64(2.32), 'specialismekar oogheelkunde': np.float64(441.76), 'pterygium set': np.float64(205.89), 'oogkompres eycopad 56 x 70 mm': np.float64(92.08), 'dexamytrexzalf': np.float64(5.58), 'passer oog': np.float64(299.68782959664986), 'operatiejas xl standaard (=xxl)': np.float64(22.49), 'spuit 10ml luerlock': np.float64(7.79), 'vicryl 8-0 gs9': np.float64(112.31), 'vicryl 6-0 tf': np.float64(108.31), 'fys.zout 100 ml fles(nacl)': np.float64(20.37)}",3970.258237302886
1506,12395.560000000001,12436.12,"{'operatiejas l standaard': np.float64(23.49), 'gazen 10x10 kliniray': np.float64(7.99), 'irrigation tubing set 3.8m 91061': np.float64(5.79), 'pedaal baha boor': np.float64(447.07), 'nim monitor': np.float64(435.86), 'handschoenen': np.float64(25.49), 'microscoophoes zeiss smartdrape': np.float64(2.6), 'biopsy punch 4 mm': np.float64(47.46), 'baha net': np.float64(48.46), 'baha boor': np.float64(140.58), 'nim prass standard monopolar stimulator probe': np.float64(21.99), 'single use instrument baha': np.float64(7.79), 'kaakzuigslang met buis (kno zuigset 200 cm) 969083': np.float64(80.14), '500 ml zak fys. zout (nacl)': np.float64(10.87), 'naald groen': np.float64(21.99), 'cutiplast maat op aanvraag': np.float64(37.68), 'bip. gehoekt pincet+snoer': np.float64(10.39), 'healing cap with plug 30 mm 92138': np.float64(8.39), 'lignospan 2 %': np.float64(9.4), 'kno pakket': np.float64(24.61), 'markeerpen / skin marker': np.float64(16.99), 'specialismekar - kno': np.float64(444.07), 'paired subdermal electrode 8227410': np.float64(17.99), 'terra cortril 3.5gr oogzalf': np.float64(11.7), 'carpulespuit': np.float64(3.79), 'biopsy punch 5mm': np.float64(50.46), 'lamphoes': np.float64(27.49), 'carpulenaald 27 g.': np.float64(4.79), 'peha-haft 8cm elastomull': np.float64(26.56), 'vicryl rapide 4-0 fs2': np.float64(55.99), 'kno stoelen': np.float64(445.07), 'mesje nr 10': np.float64(6.92), 'baha instrumenten set': np.float64(51.46), 'diathermie met rookafzuig': np.float64(3.79), 'microscoop zeiss tivato 700': np.float64(434.92)}",3020.03
1526,10069.159999999998,11661.4,"{'aesculap boor plastisch / kno': np.float64(157.3), 'neusverdoving set': np.float64(101.9), 'keteninspectie set': np.float64(62.68), 'bip. gehoekt pincet (lang) +snoer': np.float64(11.99), 'disp. oorzuigbuis blauw 3.0 x 80mm': np.float64(10.99), 'spoelslang oor': np.float64(7.99), 'nim monitor': np.float64(435.86), 'specialismekar - kno': np.float64(444.07), 'handschoenen': np.float64(25.49), 'paired subdermal electrode': np.float64(10.99), 'paired subdermal electrode 8227410': np.float64(17.99), 'tray oor': np.float64(26.4), 'steridrape spoelzak gyn.': np.float64(11.99), 'disp. oorzuigbuis zwart 0.7 x 70mm': np.float64(6.99), 'disp. oorzuigbuis paars 0.4 x 70mm': np.float64(8.99), 'oornet': np.float64(157.3), 'hoofdlamp kno': np.float64(449.07), 'bladosteotomen net kort': np.float64(263.21), 'nim prass standard monopolar stimulator probe': np.float64(21.99), '500 ml zak fys. zout (nacl)': np.float64(10.87), 'lignospan 2%': np.float64(16.78), 'peha-haft 8cm': np.float64(30.56), 'cutiplast 10 x 8 cm': np.float64(18.91), 'microscoop zeiss tivato 700': np.float64(434.92), 'bladosteotomen ulrich set': np.float64(125.36)}",2870.5899999999997
1517,5081.879999999999,5255.68,"{'m.o.b. net': np.float64(49.32), 'lignospan 2 %': np.float64(4.4), 'jelonet 10 x 10 cm 7404': np.float64(9.15), 'ethilon 4-0 ps': np.float64(30.59), 'neusverdoving set': np.float64(101.9), 'vicryl rapide 4-0 fs2': np.float64(55.99), 'klein plastisch set': np.float64(25.1), 'handschoenen': np.float64(25.49), 'werkbak anesthesie - kno': np.float64(444.07), 'ethilon 3-0 fs': np.float64(34.2), 'specialismekar - kno': np.float64(444.07), 'carpulenld.27 g.': np.float64(4.79), 'terra cortril 3.5gr oogzalf': np.float64(11.7), 'tray oor': np.float64(26.4)}",1267.17
1448,7586.04,7688.599999999999,"{'electrische kniesteun': np.float64(429.18), 'operatiejas l reinforced': np.float64(24.49), 'zelfkl.largelaken (250x150)': np.float64(7.83), 'werkbak voorste kruisband': np.float64(31.29), 'spoelsysteem dag arthrosc. 7211007': np.float64(8.99), 'gazen 10x20 kliniray': np.float64(7.99), 'camerahoes': np.float64(19.99), 'kleine boor stryker': np.float64(121.77), 'diathermie zak': np.float64(16.49), 'handschoenen': np.float64(25.49), 'naald hr-32': np.float64(6.99), 'shaverhandstuk dyonics': np.float64(28.6), 'werewolf flow 50 gr': np.float64(4.79), 'incisor shaverblade 4.5 platinum blauw': np.float64(8.79), 'cutiplast maat op aanvraag': np.float64(37.68), 'instrumententafellaken': np.float64(7.558729653579945), 'arthroscopie toren': np.float64(430.18), 'ultrabraid cobraid': np.float64(37.5), '7mm zuigslang': np.float64(6.99), 'richards krammen set': np.float64(28.6), '21g naald groen lang 301155': np.float64(19.99), 'patiëntsyst. arthrosc. dyonics': np.float64(7.79), 'overzettafelsloop klein': np.float64(2.56), 'plakstrip': np.float64(7.15), 'knie arthroscopielaken met opvangzak': np.float64(1.56), 'ultrabraid white': np.float64(35.5), 'zelfkl.zijdoek (100x75)': np.float64(24.89), 'markeerpen / skin marker': np.float64(16.99), 'endobutton cl ultra pac 1.2 72202799': np.float64(35.5), 'lamphoes': np.float64(27.49), 'mesje nr 11': np.float64(6.79), 'arthroscopie net': np.float64(28.6), '3000 ml zak fys zout (nacl)': np.float64(11.07), 'vicryl 2-0 3x45': np.float64(108.49), 'orthopaedisch basisbot net': np.float64(59.9), 'mesje nr 10': np.float64(6.92), 'vkb hamstring net 2': np.float64(28.6), 'diathermie met rookafzuig': np.float64(3.79), 'vkb hamstring net 1': np.float64(27.6), 'beenhoes (extremiteiten cover)': np.float64(25.49), 'vicryl 1 5x70': np.float64(47.29)}",1825.1487296535795
1468,8602.12,8543.12,"{'common reamers': np.float64(51.88), 'ascent flex proefpas': np.float64(47.93), 'vicryl 2-0 sh': np.float64(53.98), 'accent flex koppen': np.float64(52.88), 'overzettafelsloop klein': np.float64(2.56), 'trimano armsteun': np.float64(431.92), 'tray heup': np.float64(19.15), 'spuit 60 ml cath. tip (kl.blaasspuit)': np.float64(5.79), 'common basis': np.float64(51.88), 'diathermie met rookafzuigslang': np.float64(6.79), 'trimano application set': np.float64(10.1), 'handenwasborstel (medica brush)': np.float64(21.03), 'aeq rev basis': np.float64(52.93), 'schouder spreider net': np.float64(37.88), 'cementspuit': np.float64(196.2), 'aeq glen perf pegged': np.float64(51.88), 'trimano schoudersteun': np.float64(436.1), 'grote zaag stryker': np.float64(95.77), 'vicryl 2-0 3x45': np.float64(103.49), 'spuit 20 ml': np.float64(8.79), 'naald hsx-38': np.float64(6.79), 'orthopaedisch basisbot net': np.float64(59.9), 'ecolav spoelvloeistof steriel': np.float64(10.68), 'palacos cement 55': np.float64(7.49), 'grote boor stryker': np.float64(195.2), 'diathermie met rookafzuigslang verlengd': np.float64(7.79), 'vicryl 1 5x70': np.float64(47.29)}",2074.07
1077,3461.1599999999994,3957.0,"{'operatiejas l standaard': np.float64(23.49), 'vicryl 2-0 sh': np.float64(53.98), 'groot basis net': np.float64(47.72), 'mammanet': np.float64(39.49), 'ligaclip wit lt200 / 002200': np.float64(52.98), 'tray basis': np.float64(2.99), 'schuursponsje / cautery tip cleaner': np.float64(18.99), 'vicryl 2-0 5x70': np.float64(43.74), 'ethicon ligacliptang kort': np.float64(144.91), 'handschoenen': np.float64(25.49), 'diathermie met rookafzuig': np.float64(3.79), 'monocryl 3-0 fs1': np.float64(53.98)}",511.55
1120,3298.04,3605.74,"{'set deaverhaken': np.float64(45.79), 'operatiejas l standaard': np.float64(23.49), 'overzettafelsloop klein 9035 145 x 80 cm': np.float64(28.97), 'optiek stryker 10mm 30gr + lichtkabel': np.float64(137.18), 'airseal apparaat': np.float64(437.51), 'ultra-cisionnet alg': np.float64(41.60366157016773), 'v-loc hechting': np.float64(52.34), 'steridrape spoelzak gyn.1016': np.float64(19.99), 'gazen 10x20 kliniray': np.float64(8.99), 'camerahoes': np.float64(18.99), 'water ampul 10 cc': np.float64(5.91), 'handschoenen': np.float64(26.49), 'spuit 10 ml': np.float64(5.79), 'endosc. naaldv. aesculaap chir': np.float64(137.43), 'catheter ch16': np.float64(18.99), 'laparosc.l hook electrode 36 cm e3773-36c': np.float64(20.99), 'lonestar retractor': np.float64(201.59), 'schuursponsje / cautery tip cleaner': np.float64(18.99), 'lchir endo-eye 10mm 30gr': np.float64(153.35), 'fys.zout 1000 ml zak (nacl)': np.float64(6.91), 'lonestar haakjes': np.float64(9.4780938698145), 'wattenbollen (watten depperset)': np.float64(16.99), 'urine drainage zak s-20': np.float64(17.99), 'vicryl 1 ct-1 4x70': np.float64(57.98), 'fys.zout 1000 ml fles (nacl)': np.float64(6.91), 'gynaecologiepakket 1079p': np.float64(47.85), 'airseal 8mm access port': np.float64(3.79), 'airseal trilumen filtered tubeset': np.float64(8.79), 'lamphoes': np.float64(27.49), 'ropivacaïne 150mg/20ml (naropin)': np.float64(7.16832665329332), 'tem setje': np.float64(52.23), 'harmonic ace 36 cm 5 mm harh36': np.float64(8.329861227786893), 'endosgel': np.float64(4.91), 'zuig-spoelslangenset wolff': np.float64(8.79), 'diathermie met rookafzuig': np.float64(4.79), 'laparoscopie net chirurgie': np.float64(38.42)}",1733.1999433210626
